      32,   0.986449,   0.197949,   0.000061
      49,   0.986083,   0.197217,   0.000061
      66,   0.986083,   0.196850,   0.000061
      83,   0.984008,   0.195874,   0.000061
      99,   0.987060,   0.195996,   0.000061
     116,   0.986694,   0.193554,   0.000061
     132,   0.983520,   0.195263,   0.000061
     148,   0.987060,   0.195385,   0.000061
     166,   0.986571,   0.193676,   0.000061
     182,   0.991577,   0.195508,   0.000061
     197,   0.989501,   0.192456,   0.000061
     216,   0.982787,   0.193432,   0.000061
     233,   0.983886,   0.192333,   0.000061
     248,   0.986571,   0.194287,   0.000061
     266,   0.984496,   0.194775,   0.000061
     282,   0.989745,   0.196362,   0.000061
     299,   0.985473,   0.199048,   0.000061
     315,   0.988769,   0.198315,   0.000061
     333,   0.987304,   0.198437,   0.000061
     349,   0.987792,   0.198926,   0.000061
     364,   0.988158,   0.192333,   0.000061
     380,   0.984374,   0.194531,   0.000061
     399,   0.987792,   0.195385,   0.000061
     415,   0.985229,   0.193676,   0.000061
     430,   0.994018,   0.191479,   0.000061
     450,   0.983031,   0.198560,   0.000061
     466,   0.987060,   0.195752,   0.000061
     484,   0.983764,   0.191357,   0.000061
     500,   0.986571,   0.195263,   0.000061
     516,   0.985839,   0.198560,   0.000061
     533,   0.986816,   0.197705,   0.000061
     549,   0.986083,   0.193432,   0.000061
     567,   0.991577,   0.198560,   0.000061
     582,   0.976683,   0.190380,   0.000061
     598,   0.983520,   0.196362,   0.000061
     617,   0.988769,   0.196484,   0.000061
     633,   0.986205,   0.196606,   0.000061
     649,   0.980101,   0.195508,   0.000061
     667,   0.987426,   0.192333,   0.000061
     683,   0.985717,   0.195019,   0.000061
     701,   0.985961,   0.197461,   0.000061
     716,   0.988158,   0.192456,   0.000061
     734,   0.989745,   0.194531,   0.000061
     749,   0.984130,   0.194531,   0.000061
     765,   0.986083,   0.197827,   0.000061
     783,   0.986205,   0.196240,   0.000061
     800,   0.988647,   0.194409,   0.000061
     816,   0.985961,   0.194165,   0.000061
     833,   0.982665,   0.196606,   0.000061
     850,   0.986694,   0.199414,   0.000061
     865,   0.987182,   0.194897,   0.000061
     883,   0.988891,   0.196606,   0.000061
     899,   0.987182,   0.193188,   0.000061
     914,   0.985595,   0.196972,   0.000061
     933,   0.982421,   0.197461,   0.000061
     949,   0.984740,   0.196118,   0.000061
     967,   0.984008,   0.193066,   0.000061
     982,   0.987304,   0.195996,   0.000061
    1000,   0.987182,   0.196728,   0.000061
    1017,   0.988769,   0.195874,   0.000061
    1033,   0.986205,   0.195019,   0.000061
    1050,   0.988281,   0.196850,   0.000061
    1067,   0.984740,   0.197461,   0.000061
    1083,   0.989868,   0.195996,   0.000061
    1099,   0.986083,   0.192333,   0.000061
    1117,   0.986083,   0.192700,   0.000061
    1134,   0.987792,   0.195141,   0.000061
    1149,   0.988403,   0.194165,   0.000061
    1167,   0.986694,   0.196240,   0.000061
    1183,   0.988769,   0.195385,   0.000061
    1198,   0.985595,   0.195263,   0.000061
    1216,   0.989623,   0.194531,   0.000061
    1233,   0.982665,   0.195263,   0.000061
    1250,   0.985473,   0.195630,   0.000061
    1265,   0.988281,   0.196240,   0.000061
    1283,   0.986938,   0.193066,   0.000061
    1300,   0.986327,   0.195752,   0.000061
    1316,   0.985351,   0.197705,   0.000061
    1331,   0.987182,   0.194897,   0.000061
    1350,   0.985473,   0.193920,   0.000061
    1366,   0.990356,   0.196972,   0.000061
    1383,   0.986449,   0.194775,   0.000061
    1399,   0.987304,   0.194531,   0.000061
    1417,   0.986571,   0.197339,   0.000061
    1433,   0.987060,   0.198071,   0.000061
    1450,   0.984618,   0.194775,   0.000061
    1466,   0.987792,   0.198804,   0.000061
    1484,   0.984618,   0.194653,   0.000061
    1499,   0.988281,   0.197095,   0.000061
    1519,   0.991699,   0.196240,   0.000061
    1533,   0.987792,   0.198437,   0.000061
    1551,   0.985595,   0.196362,   0.000061
    1566,   0.990112,   0.195874,   0.000061
    1584,   0.985717,   0.195874,   0.000061
    1600,   0.987548,   0.196240,   0.000061
    1617,   0.987670,   0.195630,   0.000061
    1634,   0.987426,   0.195508,   0.000061
    1649,   0.985229,   0.196606,   0.000061
    1668,   0.988769,   0.194653,   0.000061
    1684,   0.985595,   0.195874,   0.000061
    1700,   0.984740,   0.195263,   0.000061
    1717,   0.984618,   0.197949,   0.000061
    1734,   0.989257,   0.196606,   0.000061
    1749,   0.985229,   0.194409,   0.000061
    1768,   0.987426,   0.196972,   0.000061
    1785,   0.981688,   0.194653,   0.000061
    1801,   0.984984,   0.196118,   0.000061
    1816,   0.987304,   0.195019,   0.000061
    1832,   0.986327,   0.196972,   0.000061
    1847,   0.984252,   0.196728,   0.000061
    1867,   0.987060,   0.196484,   0.000061
    1885,   0.986327,   0.193920,   0.000061
    1900,   0.984252,   0.197217,   0.000061
    1915,   0.987792,   0.194409,   0.000061
    1931,   0.990234,   0.194531,   0.000061
    1950,   0.985595,   0.198193,   0.000061
    1966,   0.987548,   0.196728,   0.000061
    1985,   0.986205,   0.195263,   0.000061
    2000,   0.984984,   0.196850,   0.000061
    2015,   0.989135,   0.195141,   0.000061
    2030,   0.986694,   0.198437,   0.000061
    2052,   0.987304,   0.195019,   0.000061
    2066,   0.986327,   0.194043,   0.000061
    2085,   0.986327,   0.193066,   0.000061
    2101,   0.987304,   0.195019,   0.000061
    2117,   0.985473,   0.195508,   0.000061
    2135,   0.985595,   0.193188,   0.000061
    2150,   0.985229,   0.197705,   0.000061
    2168,   0.987182,   0.193554,   0.000061
    2184,   0.987792,   0.192578,   0.000061
    2200,   0.987304,   0.194531,   0.000061
    2216,   0.985473,   0.199048,   0.000061
    2234,   0.986694,   0.196240,   0.000061
    2250,   0.992553,   0.197583,   0.000061
    2268,   0.984008,   0.192944,   0.000061
    2284,   0.986571,   0.195019,   0.000061
    2301,   0.986083,   0.194287,   0.000061
    2317,   0.987670,   0.195508,   0.000061
    2333,   0.988769,   0.195630,   0.000061
    2350,   0.986205,   0.198193,   0.000061
    2367,   0.986327,   0.194043,   0.000061
    2384,   0.986816,   0.195996,   0.000061
    2401,   0.985229,   0.195630,   0.000061
    2417,   0.989501,   0.197949,   0.000061
    2433,   0.987304,   0.194409,   0.000061
    2451,   0.986449,   0.195996,   0.000061
    2466,   0.986694,   0.196362,   0.000061
