      46,   0.385705,  -0.956174,   0.000061
      61,   0.387536,  -0.957517,   0.000061
      79,   0.382042,  -0.960203,   0.000061
      95,   0.387658,  -0.966307,   0.000061
     112,   0.380089,  -0.965452,   0.000061
     128,   0.377281,  -0.961423,   0.000061
     143,   0.377648,  -0.958249,   0.000061
     162,   0.374596,  -0.958249,   0.000061
     178,   0.372398,  -0.956174,   0.000061
     193,   0.374107,  -0.956784,   0.000061
     208,   0.373131,  -0.953977,   0.000061
     229,   0.372398,  -0.951413,   0.000061
     244,   0.373131,  -0.951047,   0.000061
     262,   0.370079,  -0.948849,   0.000061
     278,   0.372642,  -0.948239,   0.000061
     294,   0.373497,  -0.941159,   0.000061
     310,   0.375938,  -0.939694,   0.000061
     330,   0.381066,  -0.941403,   0.000061
     345,   0.382775,  -0.942379,   0.000061
     361,   0.396570,  -0.940792,   0.000061
     379,   0.393273,  -0.944577,   0.000061
     394,   0.392175,  -0.946042,   0.000061
     412,   0.393396,  -0.948605,   0.000061
     427,   0.400720,  -0.943722,   0.000061
     446,   0.409632,  -0.947262,   0.000061
     461,   0.396325,  -0.948849,   0.000061
     479,   0.392175,  -0.947384,   0.000061
     495,   0.376793,  -0.941891,   0.000061
     512,   0.372398,  -0.946164,   0.000061
     528,   0.383385,  -0.942501,   0.000061
     546,   0.392663,  -0.947140,   0.000061
     561,   0.399744,  -0.944699,   0.000061
     579,   0.406580,  -0.947018,   0.000061
     596,   0.401453,  -0.944699,   0.000061
     611,   0.394616,  -0.940182,   0.000061
     628,   0.385094,  -0.939694,   0.000061
     646,   0.384728,  -0.941647,   0.000061
     662,   0.390588,  -0.938717,   0.000061
     678,   0.384972,  -0.943478,   0.000061
     695,   0.390222,  -0.945553,   0.000061
     713,   0.392541,  -0.950558,   0.000061
     729,   0.396814,  -0.946652,   0.000061
     746,   0.400598,  -0.946896,   0.000061
     761,   0.397546,  -0.943234,   0.000061
     777,   0.396448,  -0.938961,   0.000061
     795,   0.390222,  -0.944088,   0.000061
     811,   0.381310,  -0.943966,   0.000061
     829,   0.382775,  -0.945187,   0.000061
     845,   0.389977,  -0.946164,   0.000061
     861,   0.394006,  -0.949826,   0.000061
     878,   0.400720,  -0.951169,   0.000061
     896,   0.399377,  -0.949338,   0.000061
     913,   0.388024,  -0.945675,   0.000061
     929,   0.386315,  -0.944577,   0.000061
     946,   0.389001,  -0.942379,   0.000061
     961,   0.392663,  -0.943112,   0.000061
     980,   0.400110,  -0.946164,   0.000061
     995,   0.391809,  -0.947262,   0.000061
    1013,   0.391442,  -0.945797,   0.000061
    1030,   0.384728,  -0.943356,   0.000061
    1046,   0.380577,  -0.944088,   0.000061
    1063,   0.382164,  -0.939205,   0.000061
    1079,   0.379357,  -0.942990,   0.000061
    1095,   0.387902,  -0.946286,   0.000061
    1111,   0.386559,  -0.943600,   0.000061
    1129,   0.387170,  -0.942623,   0.000061
    1145,   0.394616,  -0.946042,   0.000061
    1163,   0.403040,  -0.946530,   0.000061
    1179,   0.408289,  -0.945797,   0.000061
    1195,   0.397913,  -0.940670,   0.000061
    1212,   0.381676,  -0.941403,   0.000061
    1229,   0.380089,  -0.943722,   0.000061
