      30,  -0.911616,  -0.478972,   0.000061
      48,  -0.912470,  -0.476408,   0.000061
      64,  -0.915766,  -0.477019,   0.000061
      81,  -0.914423,  -0.473112,   0.000061
      96,  -0.909785,  -0.473112,   0.000061
     115,  -0.907953,  -0.474944,   0.000061
     131,  -0.905146,  -0.473723,   0.000061
     146,  -0.900507,  -0.474333,   0.000061
     164,  -0.898675,  -0.474944,   0.000061
     180,  -0.895990,  -0.475066,   0.000061
     198,  -0.902216,  -0.472990,   0.000061
     215,  -0.902948,  -0.475188,   0.000061
     231,  -0.903559,  -0.481658,   0.000061
     246,  -0.904901,  -0.479094,   0.000061
     265,  -0.908808,  -0.479949,   0.000061
     281,  -0.911738,  -0.483977,   0.000061
     298,  -0.907953,  -0.484710,   0.000061
     313,  -0.906855,  -0.482879,   0.000061
     331,  -0.900873,  -0.482756,   0.000061
     347,  -0.899652,  -0.483367,   0.000061
     362,  -0.898187,  -0.485686,   0.000061
     382,  -0.899896,  -0.483855,   0.000061
     398,  -0.895746,  -0.482268,   0.000061
     415,  -0.900507,  -0.484221,   0.000061
     431,  -0.913203,  -0.482390,   0.000061
     448,  -0.907343,  -0.481658,   0.000061
     464,  -0.915278,  -0.481170,   0.000061
     481,  -0.905756,  -0.480925,   0.000061
     496,  -0.905512,  -0.487029,   0.000061
     515,  -0.904169,  -0.481170,   0.000061
     532,  -0.900140,  -0.475188,   0.000061
     547,  -0.899042,  -0.477507,   0.000061
     565,  -0.901239,  -0.479094,   0.000061
     581,  -0.893914,  -0.473967,   0.000061
     597,  -0.893548,  -0.480193,   0.000061
     615,  -0.903925,  -0.483001,   0.000061
     630,  -0.919429,  -0.477507,   0.000061
     649,  -0.934078,  -0.489715,   0.000061
     664,  -0.913325,  -0.472380,   0.000061
     682,  -0.921138,  -0.481047,   0.000061
     698,  -0.911127,  -0.480437,   0.000061
     713,  -0.920527,  -0.483001,   0.000061
     732,  -0.892938,  -0.469572,   0.000061
     748,  -0.909296,  -0.476408,   0.000061
     764,  -0.903925,  -0.469816,   0.000061
     782,  -0.902948,  -0.472990,   0.000061
     798,  -0.893060,  -0.467741,   0.000061
     816,  -0.902582,  -0.470305,   0.000061
     831,  -0.912470,  -0.474333,   0.000061
     846,  -0.909662,  -0.474455,   0.000061
     865,  -0.909785,  -0.480437,   0.000061
     882,  -0.918452,  -0.488982,   0.000061
     898,  -0.904779,  -0.480315,   0.000061
     914,  -0.911738,  -0.480071,   0.000061
     932,  -0.903192,  -0.478118,   0.000061
     949,  -0.898431,  -0.479582,   0.000061
     965,  -0.895135,  -0.481170,   0.000061
     982,  -0.897943,  -0.476408,   0.000061
     998,  -0.906488,  -0.477141,   0.000061
    1015,  -0.916010,  -0.472868,   0.000061
    1031,  -0.917720,  -0.474577,   0.000061
    1050,  -0.921260,  -0.472990,   0.000061
    1065,  -0.905268,  -0.475798,   0.000061
    1082,  -0.897821,  -0.483123,   0.000061
    1099,  -0.893792,  -0.484710,   0.000061
    1115,  -0.897943,  -0.486907,   0.000061
    1132,  -0.905878,  -0.482512,   0.000061
    1147,  -0.916987,  -0.474699,   0.000061
    1166,  -0.923823,  -0.476164,   0.000061
    1182,  -0.911738,  -0.483367,   0.000061
    1197,  -0.910273,  -0.485076,   0.000061
    1215,  -0.901483,  -0.476286,   0.000061
    1231,  -0.893304,  -0.476897,   0.000061
    1248,  -0.884026,  -0.476897,   0.000061
    1264,  -0.885125,  -0.474821,   0.000061
    1280,  -0.901239,  -0.475920,   0.000061
    1299,  -0.914790,  -0.487395,   0.000061
    1314,  -0.912470,  -0.478118,   0.000061
    1333,  -0.912959,  -0.483733,   0.000061
    1349,  -0.906610,  -0.485198,   0.000061
    1366,  -0.900140,  -0.487518,   0.000061
    1382,  -0.900751,  -0.487273,   0.000061
    1399,  -0.901239,  -0.482390,   0.000061
    1414,  -0.902216,  -0.482756,   0.000061
    1430,  -0.902460,  -0.478362,   0.000061
    1445,  -0.900507,  -0.477873,   0.000061
    1466,  -0.905634,  -0.482756,   0.000061
    1482,  -0.912836,  -0.480071,   0.000061
    1498,  -0.911372,  -0.480193,   0.000061
    1516,  -0.904291,  -0.475432,   0.000061
    1534,  -0.903314,  -0.477751,   0.000061
    1548,  -0.901361,  -0.484099,   0.000061
    1566,  -0.900873,  -0.491668,   0.000061
    1582,  -0.898920,  -0.492401,   0.000061
    1599,  -0.904291,  -0.492645,   0.000061
    1615,  -0.903925,  -0.480681,   0.000061
    1632,  -0.895746,  -0.475676,   0.000061
    1649,  -0.895868,  -0.476653,   0.000061
    1664,  -0.905024,  -0.479949,   0.000061
    1683,  -0.902826,  -0.478606,   0.000061
    1699,  -0.906977,  -0.481658,   0.000061
    1715,  -0.899774,  -0.481414,   0.000061
    1732,  -0.901361,  -0.483611,   0.000061
    1750,  -0.904901,  -0.485931,   0.000061
    1765,  -0.913203,  -0.490692,   0.000061
    1782,  -0.910517,  -0.490814,   0.000061
    1798,  -0.903070,  -0.483367,   0.000061
    1813,  -0.902216,  -0.483855,   0.000061
    1833,  -0.906733,  -0.482024,   0.000061
    1848,  -0.908808,  -0.479582,   0.000061
    1867,  -0.905146,  -0.478606,   0.000061
    1882,  -0.899286,  -0.478728,   0.000061
    1899,  -0.902460,  -0.483489,   0.000061
    1915,  -0.903925,  -0.484344,   0.000061
    1930,  -0.908442,  -0.485076,   0.000061
    1950,  -0.904535,  -0.487395,   0.000061
